status,type,N1,N2,N3,C1,C2,C3,C4,time,X,X0,X1,X2,X3,X4,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29
Approved,1,-0.438151137,-1.245618512,0.540411369,50000,500000,450000,,9/3/2019 11:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.853503556,-1.182335511,150000,1000000,850000,,7/8/2019 12:07,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.714956271,0.337735266,10000,30000,20000,,9/13/2019 17:52,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.438151137,-0.592093585,-0.472969149,0,1,1,,7/29/2019 9:21,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.507028483,-0.878321356,168000,336000,168000,,8/5/2019 16:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.976366242,-0.472969149,129000,344000,215000,,8/13/2019 8:26,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.714956271,1.959144095,150000,200000,50000,,9/30/2019 13:07,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.069273642,-1.587687719,0,46000,46000,,9/1/2019 12:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.296700317,-0.472969149,78000,156000,78000,,9/13/2019 18:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.90578555,-1.385011615,150000,1000000,850000,,8/31/2019 12:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.513670593,-1.182335511,208000,553000,345000,,9/7/2019 9:09,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-1.245618512,0.439073318,0,1,1,,10/2/2019 16:17,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.853503556,-1.182335511,20000,100000,80000,,7/16/2019 20:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.297900507,0.641749421,50000,200000,150000,,9/30/2019 8:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.644375579,-0.270293045,100000,250000,150000,,10/1/2019 22:15,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.438151137,1.499186184,-0.878321356,0,1,1,,10/28/2019 14:13,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,1.237776213,2.567172406,0,20000,20000,,6/22/2019 11:56,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.226119625,-0.067616941,0,580000,580000,,7/19/2019 16:48,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.714956271,-0.776983304,250000,294000,44000,,8/7/2019 16:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.330683613,0.945763577,25000,50000,25000,,9/21/2019 13:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.356824611,0.337735266,75000,300000,225000,,8/14/2019 16:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.427405303,1.553791888,100000,150000,50000,,8/26/2019 16:48,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.592093585,0.03372111,100000,500000,400000,,9/30/2019 19:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.245618512,1.047101628,25000,150000,125000,,7/15/2019 0:08,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.114913527,-0.776983304,0,122000,122000,,8/2/2019 12:25,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.330683613,-1.182335511,150000,250000,100000,,6/25/2019 9:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.461388599,0.135059162,25000,200000,175000,,8/18/2019 11:09,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-0.931926547,-0.675645252,0,1,1,,9/18/2019 15:30,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.121555637,-0.270293045,210000,310000,100000,,7/9/2019 10:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Approved,1,-0.438151137,-1.637733469,-1.08099746,144000,240000,96000,,7/11/2019 10:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.114913527,0.641749421,414000,690000,276000,,7/17/2019 16:05,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,1.368481199,-0.472969149,139000,208000,69000,,8/3/2019 11:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.438151137,-0.72279857,0.03372111,0,1,1,,11/1/2019 10:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-0.199978628,1.655129939,0,1,1,,10/28/2019 16:44,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,1.760596155,-0.168954993,50000,100000,50000,,9/29/2019 18:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,0.322841314,0.337735266,0,1,1,,11/6/2019 13:43,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.72279857,0.03372111,0,505000,505000,,7/15/2019 14:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-0.592093585,-0.675645252,0,1,1,,9/23/2019 11:48,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.330683613,0.03372111,54000,107000,53000,,9/10/2019 16:47,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.069273642,-0.472969149,0,10000,10000,,8/19/2019 6:12,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.435247602,1.14843968,0,450000,450000,,7/10/2019 10:32,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-0.53981159,-0.979659408,0,1,1,,10/16/2019 1:58,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.853503556,-0.574307201,150000,200000,50000,,10/28/2019 22:17,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.401264306,-0.270293045,0,58000,58000,,7/9/2019 10:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.114913527,-1.08099746,0,185000,185000,,10/25/2019 12:24,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.278401619,-0.979659408,0,10000,10000,,8/19/2019 21:31,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.775080564,-0.979659408,0,178000,178000,,7/1/2019 12:48,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.897943251,-0.067616941,0,84000,84000,,7/9/2019 7:22,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.714956271,0.743087473,0,65000,65000,,10/14/2019 9:26,pending,H,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.438151137,-0.330683613,0.03372111,0,1,1,,9/18/2019 11:15,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.53981159,0.135059162,25000,50000,25000,,10/2/2019 20:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.592093585,-1.182335511,0,10000,10000,,8/15/2019 21:22,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-0.853503556,0.337735266,0,1,1,,11/1/2019 15:35,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.438151137,-1.245618512,0.439073318,0,1,1,,10/2/2019 16:17,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.245618512,-0.270293045,129000,172000,43000,,6/25/2019 14:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.192136329,-0.574307201,51000,101000,50000,,9/19/2019 11:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.592093585,-0.979659408,0,80000,80000,,8/27/2019 19:35,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.984208541,1.047101628,10000,30000,20000,,10/25/2019 9:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.376323498,-1.385011615,0,50000,50000,,9/6/2019 15:05,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-0.853503556,-0.574307201,0,1,1,,10/28/2019 22:17,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.592093585,-0.675645252,0,275000,275000,,9/23/2019 11:48,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.461388599,-0.675645252,0,178000,178000,,7/9/2019 10:56,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,-0.330683613,-0.574307201,0,1,1,,10/2/2019 12:07,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.53981159,-0.776983304,124000,992000,868000,,8/20/2019 13:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.924084248,-0.168954993,151000,301000,150000,,7/18/2019 9:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.714956271,1.756467991,150000,200000,50000,,9/30/2019 11:10,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.976366242,-0.979659408,0,253000,253000,,7/9/2019 9:53,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.984208541,-0.574307201,0,317000,317000,,9/11/2019 8:15,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.592093585,-0.270293045,230000,287000,57000,,8/6/2019 9:10,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.069273642,-1.486349667,0,84000,84000,,10/16/2019 21:31,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.618234582,-1.486349667,10000,30000,20000,,9/20/2019 11:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.322841314,1.452453836,258000,430000,172000,,10/29/2019 9:27,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.376323498,-1.182335511,30000,425000,395000,,9/6/2019 10:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.330683613,-0.574307201,0,130000,130000,,10/2/2019 12:07,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.438151137,-0.330683613,-0.574307201,0,1,1,,10/2/2019 12:07,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.324041504,0.540411369,0,250000,250000,,8/5/2019 20:32,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.297900507,-0.168954993,100000,200000,100000,,6/28/2019 12:41,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.4535463,-0.979659408,0,58000,58000,,8/13/2019 13:49,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.507028483,-1.385011615,0,38000,38000,,9/12/2019 15:28,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.192136329,-0.472969149,0,66000,66000,,7/11/2019 18:45,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.714956271,0.03372111,50000,115000,65000,,10/24/2019 12:35,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-1.010349538,-0.574307201,150000,400000,250000,,8/28/2019 0:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,-0.069273642,1.553791888,0,30000,30000,,7/23/2019 11:14,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.438151137,0.244418323,-0.675645252,0,139000,139000,,10/12/2019 22:25,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.438151137,-0.461388599,0.743087473,0,1,1,,7/30/2019 5:05,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.438151137,0.4535463,-1.283673563,0,1,1,,8/21/2019 21:58,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-0.461388599,0.743087473,200000,300000,100000,,8/27/2019 10:56,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,0.061431343,0.337735266,0,1,1,,10/27/2019 0:46,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.184404098,0.192136329,-0.270293045,0,1,1,,10/2/2019 0:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,0.4535463,-0.371631097,0,1,1,,7/9/2019 16:30,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-0.853503556,0.135059162,0,395000,395000,,7/3/2019 0:55,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,0.976366242,0.439073318,200000,700000,500000,,9/23/2019 19:53,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.184404098,-0.90578555,-0.270293045,0,1,1,,11/2/2019 3:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.184404098,0.061431343,-0.574307201,0,1,1,,10/30/2019 5:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-0.853503556,-0.776983304,106000,528000,422000,,6/18/2019 13:46,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,0.322841314,3.073862665,50000,83000,33000,,8/4/2019 3:38,pending,H,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-0.330683613,1.452453836,0,282000,282000,,6/18/2019 12:46,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.184404098,-0.984208541,-1.283673563,0,1,1,,10/1/2019 11:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,-0.775080564,1.351115784,0,1,1,,9/23/2019 12:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,-0.90578555,-0.270293045,0,1,1,,11/2/2019 3:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.184404098,-0.90578555,1.857806043,0,1,1,,10/2/2019 18:59,pending,H,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,0.401264306,-0.067616941,80000,140000,60000,,7/8/2019 9:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,0.4535463,0.945763577,0,1,1,,10/31/2019 2:42,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,0.192136329,0.743087473,0,1,1,,10/1/2019 10:17,pending,H,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-0.984208541,1.14843968,100000,500000,400000,,7/1/2019 12:02,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,-0.592093585,-1.08099746,0,1,1,,10/24/2019 15:38,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,0.427405303,2.060482147,0,1,1,,10/23/2019 13:42,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-0.853503556,-0.979659408,48000,119000,71000,,6/18/2019 10:33,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-1.454746489,0.03372111,303000,808000,505000,,8/15/2019 12:49,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,-0.984208541,-1.283673563,0,1,1,,10/1/2019 11:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-0.90578555,1.857806043,0,20000,20000,,10/2/2019 18:59,pending,H,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,-0.461388599,1.756467991,0,1,1,,10/30/2019 9:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.184404098,0.662674277,0.03372111,0,1,1,,10/26/2019 11:20,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-1.245618512,-0.776983304,250000,1250000,1000000,,7/17/2019 9:20,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,-0.184404098,-0.565952587,1.857806043,0,1,1,,10/30/2019 12:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,-0.184404098,-0.984208541,1.351115784,0,1,1,,6/21/2019 15:27,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Declined,1,-0.184404098,-0.801221561,0.540411369,120000,200000,80000,,7/31/2019 13:47,pending,H,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Declined,2,-0.184404098,-0.278401619,-0.472969149,0,1,1,,11/4/2019 11:34,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.061431343,0.337735266,475000,700000,225000,,7/26/2019 18:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.479687297,0.844425525,50000,130500,80500,,8/12/2019 9:11,pending,H,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-1.114913527,0.135059162,135000,360000,225000,,10/25/2019 22:31,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,1.891301141,0.03372111,94000,141000,47000,,6/18/2019 9:07,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.931926547,-0.168954993,150000,200000,50000,,8/14/2019 10:22,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,-0.853503556,-1.182335511,0,1,1,,8/19/2019 16:36,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.853503556,-1.486349667,159000,265000,106000,,9/11/2019 17:36,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.192136329,-0.574307201,211000,351000,140000,,6/26/2019 8:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.069273642,-1.08099746,0,125000,125000,,7/7/2019 17:42,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,2.022006127,1.857806043,0,1,1,,10/21/2019 17:35,pending,H,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.184404098,-0.748939567,-0.067616941,0,1,1,,10/28/2019 23:36,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-1.114913527,1.14843968,0,60000,60000,,8/21/2019 14:38,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.90578555,1.351115784,0,200000,200000,,10/31/2019 12:38,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.184404098,-0.043132645,-0.776983304,0,1,1,,10/28/2019 11:53,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
